,open,high,low,close,Adj Close,Volume,RESULT,bearish_harami,bullish_harami,dark_cloud_cover,doji,dragonfly_doji,hanging_man,gravestone_doji,bearish_engulfing,bullish_engulfing,hammer,morning_star,morning_star_doji,piercing_pattern,rain_drop,star,shooting_star,time
28,14757.3291015625,14764.474609375,14756.1025390625,14757.6728515625,14757.6728515625,37581000,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 11:50:00-04:00
29,14760.0146484375,14767.9677734375,14760.0146484375,14766.5712890625,14766.5712890625,37687000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 11:55:00-04:00
30,14766.3466796875,14767.4482421875,14759.34375,14761.8603515625,14761.8603515625,37973000,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 12:00:00-04:00
31,14761.5556640625,14767.7744140625,14759.609375,14767.7744140625,14767.7744140625,33846000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2021-08-04 12:05:00-04:00
32,14767.5625,14776.115234375,14765.947265625,14771.552734375,14771.552734375,38297000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 12:10:00-04:00
33,14770.8447265625,14773.685546875,14768.115234375,14770.408203125,14770.408203125,29760000,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 12:15:00-04:00
34,14770.2255859375,14771.4892578125,14766.853515625,14768.0673828125,14768.0673828125,31866000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 12:20:00-04:00
35,14768.2138671875,14773.314453125,14768.2138671875,14773.314453125,14773.314453125,37487000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 12:25:00-04:00
36,14773.212890625,14776.6328125,14771.234375,14775.4296875,14775.4296875,33921000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 12:30:00-04:00
37,14775.208984375,14776.451171875,14768.728515625,14773.154296875,14773.154296875,35029000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 12:35:00-04:00
38,14774.046875,14774.046875,14763.462890625,14763.90234375,14763.90234375,31481000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 12:40:00-04:00
39,14764.2490234375,14774.94140625,14764.2490234375,14772.998046875,14772.998046875,32557000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 12:45:00-04:00
40,14773.6630859375,14775.1767578125,14767.41015625,14771.8369140625,14771.8369140625,32605000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 12:50:00-04:00
41,14772.5087890625,14776.626953125,14769.205078125,14776.173828125,14776.173828125,33542000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 12:55:00-04:00
42,14776.755859375,14786.169921875,14776.755859375,14784.97265625,14784.97265625,27778000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 13:00:00-04:00
43,14784.908203125,14795.80859375,14784.908203125,14795.765625,14795.765625,30945000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 13:05:00-04:00
44,14796.916015625,14799.4462890625,14795.037109375,14797.48828125,14797.48828125,31460000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2021-08-04 13:10:00-04:00
45,14797.8447265625,14802.181640625,14793.2314453125,14802.181640625,14802.181640625,31600000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 13:15:00-04:00
46,14802.4658203125,14808.271484375,14802.4658203125,14806.5849609375,14806.5849609375,28484000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 13:20:00-04:00
47,14806.6201171875,14806.6201171875,14798.6259765625,14798.8369140625,14798.8369140625,30642000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2021-08-04 13:25:00-04:00
48,14798.689453125,14802.0205078125,14791.4951171875,14792.220703125,14792.220703125,30848000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 13:30:00-04:00
49,14792.7421875,14792.89453125,14785.1357421875,14786.634765625,14786.634765625,35797000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 13:35:00-04:00
50,14786.9755859375,14790.091796875,14785.80078125,14788.0634765625,14788.0634765625,29119000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 13:40:00-04:00
51,14788.4521484375,14792.232421875,14787.24609375,14792.232421875,14792.232421875,30736000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 13:45:00-04:00
52,14792.2177734375,14796.841796875,14788.5859375,14796.669921875,14796.669921875,28478000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 13:50:00-04:00
53,14797.11328125,14797.208984375,14793.19921875,14793.19921875,14793.19921875,34081000,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 13:55:00-04:00
54,14793.8896484375,14796.623046875,14791.1044921875,14795.1845703125,14795.1845703125,29656000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 14:00:00-04:00
55,14796.203125,14801.6962890625,14794.9208984375,14798.849609375,14798.849609375,32247000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 14:05:00-04:00
56,14799.00390625,14808.7119140625,14798.580078125,14808.7119140625,14808.7119140625,32387000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 14:10:00-04:00
57,14808.8447265625,14809.2177734375,14806.111328125,14806.111328125,14806.111328125,32009000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 14:15:00-04:00
58,14805.9384765625,14811.119140625,14805.068359375,14809.5263671875,14809.5263671875,30668000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2021-08-04 14:20:00-04:00
59,14809.380859375,14809.431640625,14802.583984375,14803.037109375,14803.037109375,33019000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 14:25:00-04:00
60,14803.2275390625,14806.6640625,14799.2548828125,14806.6279296875,14806.6279296875,36079000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 14:30:00-04:00
61,14806.56640625,14812.341796875,14806.564453125,14810.6748046875,14810.6748046875,29693000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 14:35:00-04:00
62,14810.8818359375,14811.146484375,14803.2216796875,14804.5673828125,14804.5673828125,32397000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2021-08-04 14:40:00-04:00
63,14804.4736328125,14805.1865234375,14792.5546875,14796.0849609375,14796.0849609375,33449000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 14:45:00-04:00
64,14795.767578125,14795.767578125,14790.873046875,14795.318359375,14795.318359375,28518000,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2021-08-04 14:50:00-04:00
65,14795.828125,14795.828125,14788.76171875,14792.287109375,14792.287109375,30901000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 14:55:00-04:00
66,14791.740234375,14793.3505859375,14788.7373046875,14792.09375,14792.09375,29279000,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2021-08-04 15:00:00-04:00
67,14792.0810546875,14793.671875,14786.1064453125,14786.1669921875,14786.1669921875,33153000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 15:05:00-04:00
68,14787.005859375,14787.2421875,14777.46484375,14782.017578125,14782.017578125,30892000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 15:10:00-04:00
69,14781.91796875,14781.91796875,14774.4296875,14774.4296875,14774.4296875,32154000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 15:15:00-04:00
70,14774.4599609375,14782.30859375,14774.1259765625,14779.9072265625,14779.9072265625,35125000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 15:20:00-04:00
71,14779.8740234375,14783.8857421875,14779.685546875,14782.7275390625,14782.7275390625,40534000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 15:25:00-04:00
72,14782.8115234375,14787.236328125,14778.7724609375,14786.501953125,14786.501953125,42870000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 15:30:00-04:00
73,14786.2568359375,14788.404296875,14784.6318359375,14786.3525390625,14786.3525390625,45828000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 15:35:00-04:00
74,14786.5234375,14794.615234375,14785.1396484375,14794.0234375,14794.0234375,47749000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 15:40:00-04:00
75,14794.0615234375,14794.5966796875,14789.5576171875,14792.65234375,14792.65234375,57057000,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2021-08-04 15:45:00-04:00
76,14797.2646484375,14798.8232421875,14791.7646484375,14798.8232421875,14798.8232421875,75298000,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,2021-08-04 15:50:00-04:00
77,14796.0517578125,14796.1796875,14779.478515625,14779.478515625,14779.478515625,87805000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 15:55:00-04:00
