,open,high,low,close,Adj Close,Volume,RESULT,bearish_harami,bullish_harami,dark_cloud_cover,doji,dragonfly_doji,hanging_man,gravestone_doji,bearish_engulfing,bullish_engulfing,hammer,morning_star,morning_star_doji,piercing_pattern,rain_drop,star,shooting_star,time
25,14763.8408203125,14763.8408203125,14750.6591796875,14751.171875,14751.171875,29814735,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 10:20:00-04:00
26,14751.9208984375,14758.041015625,14751.9208984375,14752.9228515625,14752.9228515625,27981000,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 10:22:00-04:00
27,14753.08984375,14760.703125,14753.08984375,14760.703125,14760.703125,27772000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 10:24:00-04:00
28,14763.96484375,14765.5341796875,14757.3525390625,14758.8447265625,14758.8447265625,27405000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 10:26:00-04:00
29,14757.84375,14757.84375,14749.4140625,14754.478515625,14754.478515625,26534000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 10:28:00-04:00
30,14754.052734375,14754.23046875,14741.30078125,14741.30078125,14741.30078125,26665000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 10:30:00-04:00
31,14743.1494140625,14743.71875,14735.0673828125,14743.71875,14743.71875,28150000,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,2021-08-04 10:32:00-04:00
32,14747.4150390625,14756.083984375,14747.150390625,14753.9775390625,14753.9775390625,23831000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 10:34:00-04:00
33,14753.9365234375,14756.748046875,14753.9365234375,14754.0966796875,14754.0966796875,22671000,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2021-08-04 10:36:00-04:00
34,14756.2880859375,14756.2880859375,14746.9189453125,14746.9189453125,14746.9189453125,22227000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2021-08-04 10:38:00-04:00
35,14747.611328125,14752.8876953125,14746.0947265625,14752.8876953125,14752.8876953125,22509000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 10:40:00-04:00
36,14753.88671875,14757.6455078125,14753.66015625,14756.4697265625,14756.4697265625,20641000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 10:42:00-04:00
37,14755.15625,14759.228515625,14754.353515625,14759.228515625,14759.228515625,20663000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 10:44:00-04:00
38,14759.4375,14767.1748046875,14759.4296875,14766.9267578125,14766.9267578125,21328000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 10:46:00-04:00
39,14767.5263671875,14768.78125,14765.01171875,14765.01171875,14765.01171875,21881000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 10:48:00-04:00
40,14765.7041015625,14766.1494140625,14761.3056640625,14762.0625,14762.0625,19534000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 10:50:00-04:00
41,14761.7705078125,14762.880859375,14755.0146484375,14756.8359375,14756.8359375,20595000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 10:52:00-04:00
42,14756.18359375,14758.8125,14754.8125,14757.8310546875,14757.8310546875,19580000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 10:54:00-04:00
43,14757.9638671875,14759.7509765625,14751.623046875,14751.623046875,14751.623046875,19783000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2021-08-04 10:56:00-04:00
44,14753.4873046875,14761.72265625,14753.4873046875,14760.853515625,14760.853515625,19044000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 10:58:00-04:00
45,14761.7275390625,14768.69921875,14761.3447265625,14767.46484375,14767.46484375,18780000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 11:00:00-04:00
46,14768.43359375,14771.732421875,14767.10546875,14767.927734375,14767.927734375,20011000,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2021-08-04 11:02:00-04:00
47,14768.4189453125,14771.8349609375,14768.1953125,14771.8349609375,14771.8349609375,20618000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 11:04:00-04:00
48,14773.775390625,14779.447265625,14771.896484375,14779.447265625,14779.447265625,20277000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 11:06:00-04:00
49,14779.890625,14780.861328125,14777.62109375,14777.943359375,14777.943359375,18075000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 11:08:00-04:00
50,14778.3076171875,14781.03515625,14776.6416015625,14777.9951171875,14777.9951171875,17300000,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 11:10:00-04:00
51,14776.57421875,14777.8798828125,14774.6103515625,14774.6103515625,14774.6103515625,18240000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 11:12:00-04:00
52,14773.9990234375,14774.6845703125,14771.880859375,14771.880859375,14771.880859375,17017000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 11:14:00-04:00
53,14773.94921875,14774.162109375,14768.48046875,14768.48046875,14768.48046875,19482000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 11:16:00-04:00
54,14768.47265625,14769.330078125,14765.9384765625,14765.9384765625,14765.9384765625,19625000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 11:18:00-04:00
55,14764.609375,14764.609375,14756.5478515625,14756.5478515625,14756.5478515625,20501000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 11:20:00-04:00
56,14755.2685546875,14760.6328125,14755.2685546875,14760.0380859375,14760.0380859375,16262000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 11:22:00-04:00
57,14760.1513671875,14760.1513671875,14755.6552734375,14755.6943359375,14755.6943359375,18866000,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 11:24:00-04:00
58,14754.6005859375,14759.5966796875,14751.197265625,14758.212890625,14758.212890625,18197000,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2021-08-04 11:26:00-04:00
59,14757.279296875,14757.279296875,14751.662109375,14754.2421875,14754.2421875,17647000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 11:28:00-04:00
60,14755.0048828125,14764.0107421875,14755.0048828125,14764.0107421875,14764.0107421875,19561000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 11:30:00-04:00
61,14763.79296875,14765.341796875,14758.9130859375,14765.341796875,14765.341796875,16448000,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2021-08-04 11:32:00-04:00
62,14766.9580078125,14766.9580078125,14765.0390625,14765.501953125,14765.501953125,16156000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 11:34:00-04:00
63,14763.6357421875,14765.1005859375,14756.724609375,14756.724609375,14756.724609375,16758000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 11:36:00-04:00
64,14756.75390625,14757.396484375,14742.4150390625,14744.77734375,14744.77734375,18578000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 11:38:00-04:00
65,14746.990234375,14749.783203125,14745.783203125,14747.328125,14747.328125,15592000,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 11:40:00-04:00
66,14747.716796875,14747.716796875,14741.2763671875,14741.2763671875,14741.2763671875,15982000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2021-08-04 11:42:00-04:00
67,14740.2734375,14748.8857421875,14740.2734375,14748.8857421875,14748.8857421875,18755000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2021-08-04 11:44:00-04:00
68,14748.8701171875,14753.7421875,14747.9658203125,14753.7421875,14753.7421875,16107000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 11:46:00-04:00
69,14752.3857421875,14757.8564453125,14751.5380859375,14757.234375,14757.234375,13740000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 11:48:00-04:00
70,14757.3291015625,14760.3798828125,14756.1025390625,14760.3798828125,14760.3798828125,14817000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 11:50:00-04:00
71,14760.5283203125,14764.474609375,14759.9111328125,14759.9111328125,14759.9111328125,15717000,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2021-08-04 11:52:00-04:00
72,14759.666015625,14761.4091796875,14756.4150390625,14760.8330078125,14760.8330078125,13931000,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,2021-08-04 11:54:00-04:00
73,14760.369140625,14765.1484375,14760.369140625,14764.4619140625,14764.4619140625,15553000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 11:56:00-04:00
74,14765.2470703125,14767.9677734375,14763.94140625,14766.5712890625,14766.5712890625,15250000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 11:58:00-04:00
75,14766.3466796875,14767.4482421875,14762.92578125,14762.92578125,14762.92578125,14912000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 12:00:00-04:00
76,14762.7666015625,14764.109375,14759.34375,14763.208984375,14763.208984375,16098000,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2021-08-04 12:02:00-04:00
77,14762.103515625,14763.697265625,14761.5556640625,14762.6015625,14762.6015625,13251000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 12:04:00-04:00
78,14762.5224609375,14764.2578125,14759.609375,14759.7802734375,14759.7802734375,14283000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 12:06:00-04:00
79,14760.1396484375,14767.7744140625,14760.1396484375,14767.7744140625,14767.7744140625,13275000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 12:08:00-04:00
80,14767.5625,14769.6533203125,14765.947265625,14769.6533203125,14769.6533203125,14641000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 12:10:00-04:00
81,14769.8994140625,14776.115234375,14769.6162109375,14776.115234375,14776.115234375,14171000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 12:12:00-04:00
82,14775.87890625,14775.87890625,14769.9814453125,14771.9599609375,14771.9599609375,13118000,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 12:14:00-04:00
83,14772.3134765625,14773.685546875,14768.115234375,14768.5556640625,14768.5556640625,13675000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-04 12:16:00-04:00
