,open,high,low,close,Adj Close,Volume,RESULT,bearish_harami,bullish_harami,dark_cloud_cover,doji,dragonfly_doji,hanging_man,gravestone_doji,bearish_engulfing,bullish_engulfing,hammer,morning_star,morning_star_doji,piercing_pattern,rain_drop,star,shooting_star,time
123,14733.53515625,14739.689453125,14732.1806640625,14732.1806640625,14732.1806640625,37421000,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-03 13:15:00-04:00
124,14731.8251953125,14732.4228515625,14719.849609375,14722.1669921875,14722.1669921875,33768000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-03 13:20:00-04:00
125,14721.81640625,14724.7529296875,14719.810546875,14721.7490234375,14721.7490234375,27833000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-03 13:25:00-04:00
126,14722.47265625,14731.1044921875,14722.47265625,14730.4453125,14730.4453125,30080000,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,2021-08-03 13:30:00-04:00
127,14730.2177734375,14732.9287109375,14725.505859375,14727.3115234375,14727.3115234375,29350000,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-03 13:35:00-04:00
128,14727.1806640625,14727.681640625,14724.1064453125,14725.1181640625,14725.1181640625,29155000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-03 13:40:00-04:00
129,14724.7509765625,14727.4423828125,14722.0830078125,14725.6572265625,14725.6572265625,30242000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-03 13:45:00-04:00
130,14725.2978515625,14730.4345703125,14723.10546875,14730.4345703125,14730.4345703125,28444000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-03 13:50:00-04:00
131,14730.64453125,14731.650390625,14725.0517578125,14726.4443359375,14726.4443359375,29063000,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-03 13:55:00-04:00
132,14726.9169921875,14728.466796875,14708.337890625,14716.349609375,14716.349609375,36380000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-03 14:00:00-04:00
133,14716.5185546875,14725.291015625,14715.27734375,14725.291015625,14725.291015625,25640000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-03 14:05:00-04:00
134,14725.0,14736.232421875,14725.0,14732.2548828125,14732.2548828125,28889000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-03 14:10:00-04:00
135,14730.9013671875,14733.763671875,14727.4716796875,14732.89453125,14732.89453125,27809000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-03 14:15:00-04:00
136,14733.3056640625,14734.00390625,14728.9150390625,14728.9150390625,14728.9150390625,29082000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2021-08-03 14:20:00-04:00
137,14729.0283203125,14736.5068359375,14729.0283203125,14734.126953125,14734.126953125,31829000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-03 14:25:00-04:00
138,14733.5,14736.322265625,14729.4736328125,14730.4189453125,14730.4189453125,30908000,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-03 14:30:00-04:00
139,14732.0322265625,14733.4951171875,14729.05078125,14731.9921875,14731.9921875,32481000,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2021-08-03 14:35:00-04:00
140,14732.189453125,14737.9384765625,14730.64453125,14737.9384765625,14737.9384765625,29390000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-03 14:40:00-04:00
141,14738.2197265625,14738.9912109375,14721.76953125,14721.76953125,14721.76953125,34752000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2021-08-03 14:45:00-04:00
142,14722.939453125,14729.8017578125,14722.939453125,14728.7392578125,14728.7392578125,29915000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-03 14:50:00-04:00
143,14728.2421875,14736.4658203125,14728.2421875,14734.1708984375,14734.1708984375,30196000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-03 14:55:00-04:00
144,14734.6884765625,14737.9765625,14733.53125,14736.66015625,14736.66015625,34566000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-03 15:00:00-04:00
