Date,0,SPY Adj Close,AGG Adj Close,ACWI Adj Close,Weighted benchmark
2018-12-03,0.019169861004437863,0.013240866381242666,0.0016345108467883396,0.012888652878313644,0.010637824472008584
2018-12-04,-0.04148181596342018,-0.03240223025746691,0.002671380518605826,-0.02799387252168606,-0.021860821913627683
2018-12-06,0.004152783769981546,-0.0015170945338073283,0.0024745461527162504,-0.004363747501207715,-0.002996088770422922
2018-12-07,-0.03066929249701489,-0.02323584784809296,0.0013292900692707388,-0.019137925412206047,-0.015044482315910691
2018-12-10,0.007715896333823495,0.001897011005671967,0.0006636815866321033,-0.0029789051347228757,-0.0022503877904518797
2018-12-11,0.001060043940724321,0.00022731833769307208,0.00028387575191213266,0.0013445093518644757,0.0011323826318740072
2018-12-12,0.011903035666100657,0.00503509665647317,-0.0007577866406373035,0.010592220691451049,0.008322219225033378
2018-12-13,-0.006778808609189205,-0.00033897345591027417,0.00028441590607508616,-0.0008855887799654738,-0.0006515878427573619
2018-12-14,-0.02165194630320802,-0.018464660238425745,0.0002844161130970413,-0.01610536998788603,-0.012827412767689417
2018-12-17,-0.03025822392631267,-0.019618405378821313,0.0017049577675436467,-0.015167380658390406,-0.011792912973203597
2018-12-18,0.002632280191311148,-0.0010964391644172622,0.0029381197716502605,-0.0004925665255909317,0.00019357073385730674
2018-12-19,-0.018574136786846565,-0.014975864541531658,0.0009445824268781156,-0.013856652096180477,-0.01089640519156876
2018-12-20,-0.022619663072325664,-0.016277876587343698,-0.0009436910329120307,-0.008743233811272955,-0.0071833252556007705
2018-12-21,-0.037929654456536455,-0.02048951090717077,-0.0004723718918151487,-0.018900567652199718,-0.015214928500122803
2018-12-24,-0.019054112983101647,-0.026423175014979927,0.0006615524689563834,-0.01781989672331563,-0.014123606884861228
2018-12-26,0.05894061250274516,0.05052523045596358,-0.0018892920970448035,0.03694006183530085,0.029174191048831722
2018-12-27,0.004646093515241453,0.007677321399839343,0.001608719833674499,0.004728997486217024,0.004104941955708518
2018-12-28,0.003342678903473646,-0.0012899580373093578,0.0036851728133280304,0.0024175506940453673,0.0026710751179019002
2018-12-31,0.009608354932510539,0.008758682936050421,0.0025418442845241973,0.004855193328673568,0.004392523519843694
2019-01-02,0.0026875152977303106,0.0010403615683693967,0.0007513423930631813,-0.00031159111164980047,-9.900441070720414e-05
2019-01-03,-0.030651195125201737,-0.023862646516479513,0.004128639652215771,-0.016994198401606764,-0.012769630790842257
2019-01-04,0.04751467590752931,0.033495592189453305,-0.0029903664318021717,0.031879518235830684,0.024905541302304116
2019-01-07,0.023368492216682496,0.007884696667272317,-0.0016871512547107503,0.006148168956127353,0.0045811049139597325
2019-01-08,0.008750354553142698,0.00939525405770758,-0.0007510409790342232,0.007332910347128241,0.005716120081895749
2019-01-09,0.014962571219566862,0.004673779515058207,0.0008457968421979878,0.009250829428810947,0.007569822911488356
2019-01-10,0.004921037514074371,0.0035274143140875402,-0.0011266959359104156,0.004657962156851214,0.0035010305382988886
2019-01-11,-0.0007438370250751351,0.00038614782888024557,0.0014096575627586816,-0.0035896512112222334,-0.0025897894564260505
2019-01-14,-0.011524704407024727,-0.006100780065194433,-0.0014076732255503543,-0.005703991372109751,-0.004844727742797873
2019-01-15,0.020724331518200634,0.011460639576057252,0.0001881148492517415,0.009058031461670835,0.0072840481391870165
2019-01-16,0.002159945014566917,0.0024197180225984383,0.0008454749837054631,0.002842546175991556,0.002443131937534338
2019-01-17,0.007208079960929417,0.007586886180657837,-0.0007510409790342232,0.007310033856809728,0.0056978188896409385
2019-01-18,0.009155044551165961,0.013309869232917881,-0.0007516856966944818,0.010515586141478961,0.008262131773844272
2019-01-22,-0.024671005303922532,-0.013510206703649885,0.0008461922193192528,-0.013190613680866159,-0.010383252500829077
2019-01-23,-0.0037963644057431734,0.00209222082810534,0.001033440736722513,0.002524753125891399,0.0022264906480576217
2019-01-24,0.010317272397492092,0.0005315729011134973,0.001689448293072937,0.0017777773400968755,0.001760111530692088
2019-01-25,0.016348045004381667,0.008461540819984403,-0.00046851302079775614,0.011091513232438732,0.008779507981791435
2019-01-28,-0.013499942601024663,-0.0076002638692685975,-0.000562463145136749,-0.006874418358762235,-0.005612027316037139
2019-01-29,-0.0078731161716847,-0.0013271997548168768,0.0026260916420288716,0.00014727535995118224,0.0006430386163667201
2019-01-30,0.022276968647598164,0.015830555268619317,0.002245222591597873,0.014136413796158154,0.011758175555246098
2019-01-31,0.01520289735790481,0.008782823501004566,0.002986578448911148,0.006533805995832198,0.0058243604864479884
2019-02-01,-0.0005979412331515652,0.0004815890103624376,-0.0020711810865448044,-0.0011540080187825152,-0.0013374426323349731
2019-02-04,0.0128691516408515,0.007035460081731282,-0.000840941567898601,0.005777126474500127,0.004453512866020382
2019-02-05,0.005914528644601543,0.004191833422478419,0.00215205936317564,0.00588765789623924,0.00514053818962652
2019-02-06,-0.0020519069590753778,-0.0013182810658319832,-0.0005602392368658782,-0.0038544469725599884,-0.0031956054254211664
2019-02-07,-0.018230152912476424,-0.009532908869197887,0.00046674315758976626,-0.010461564365058629,-0.00827590286052895
2019-02-08,0.0048230012588243495,0.0012214416515448079,0.0022410080130073062,-0.0002898255817975759,0.00021634113716340053
2019-02-11,0.005126160696502345,0.0005546453729667888,-0.0010245212182462549,-0.001303479805993435,-0.0012476880884439991
2019-02-12,0.015387716185757669,0.012859579266238708,0.00018619321692714408,0.012329375204066295,0.009900738806638465
2019-02-13,0.003323459257264209,0.0032469796381227045,-0.0017712859481978649,0.000573266903426406,0.00010435633310155177
2019-02-14,0.000767588051040539,-0.0022182148965094184,0.00149405916757539,-0.0005729384567715323,-0.00015953893190214782
2019-02-15,0.008465768185341525,0.010897143211912041,0.0007464315116119113,0.010316780266379277,0.008402710515425805
2019-02-19,0.0012653138020757447,0.0017304508577760114,0.0005590091645908402,0.003403771110651821,0.002834818721439625
2019-02-20,0.0033590541241982066,0.002015549884266221,9.330126287543372e-05,0.002685100212971303,0.0021667404229521294
2019-02-21,-0.009773298701020162,-0.0035557745798130425,-0.002235372206766506,-0.0023959813667236984,-0.00236385953473226
2019-02-22,0.014663512758930339,0.006200109754972427,0.002520328441754316,0.0060757248913458906,0.005364645601427576
2019-02-25,0.006178368547478934,0.0013610022004779676,-0.00027924436364168415,0.0025282062934177674,0.001966716162005877
2019-02-26,-0.0028751532055180445,-0.0007153868345459724,0.001117686103383253,0.0007004179575662572,0.0007838715867296564
2019-02-27,0.005163642162353297,-0.0004296810795798578,-0.0021392919392981824,-0.0020996668218442593,-0.002107591845335044
2019-02-28,-0.0027737630689692173,-0.0018622792242286579,-0.00177191380429087,-0.003507584963056698,-0.0031604507313035325
2019-03-01,0.007379691480994165,0.006243677266372982,-0.00161993132057614,0.005349968216505019,0.003955988309088787
2019-03-04,-0.006405035248106036,-0.0036376680770485725,0.0012194497129585091,-0.0029409382797414008,-0.002108860681201419
2019-03-05,0.0011088396105500128,-0.0013598542689507997,0.0006554597063785916,0.0001407411738303388,0.00024368488033998936
2019-03-06,-0.013216917342828313,-0.006056991178225557,0.0014975190208139644,-0.004915096357381854,-0.0036325732817426904
2019-03-07,-0.01308501866855086,-0.00836564695708053,0.00280377869255255,-0.010443123619548023,-0.007793743157127908
2019-03-08,0.001331944717334861,-0.002000146431154315,0.0013053947393637522,-0.0025669085412928228,-0.0017924478851615079
2019-03-11,0.024785448413840228,0.014501644283150261,9.316611518328521e-05,0.013296927286393867,0.010656175052151752
2019-03-12,0.0032540979277852645,0.003770851619032012,0.0018611716959555658,0.0038097328391724083,0.00342002061052904
2019-03-13,0.007546447557731945,0.00661936637273608,-0.0004642904080459642,0.005763340719326715,0.004517814493852179
2019-03-14,-0.0029074351569577436,-0.0006396009340330355,-0.0014870985846621165,-0.000978278478396044,-0.0010800424996492586
2019-03-15,0.006344432069970298,0.004940372648803759,0.002513270635226883,0.008114154976721633,0.006993978108422683
2019-03-18,0.0015223915227210155,0.0036256654767099494,-0.00018578621095532988,0.005550812552522766,0.0044034927998271465
2019-03-19,0.002068976808363812,0.00024819610050652585,-0.0005573832968859271,0.0008280428683331564,0.0005509576352893397
2019-03-20,0.0014351904066945084,-0.0030102879313836928,0.004088757054961256,-0.002482073341870006,-0.0011679072625037533
2019-03-21,0.016443383082651704,0.01129528584599182,0.0001852458883628838,0.0070502121438469345,0.005677218892750125
2019-03-22,-0.029448009015931545,-0.01924673289560508,0.004996153086331612,-0.020727457002856386,-0.01558273498501879
2019-03-25,-0.0019104365529286661,-0.0007517423949433555,0.0018409527867377928,-0.00014023198610069176,0.00025600496846700516
2019-03-26,0.005413132287504767,0.007454120748189297,0.00018395218617328624,0.006869302349366668,0.0055322323167279926
2019-03-27,-0.008032124442608202,-0.005229410757424668,0.0021130314116311055,-0.004594761474437714,-0.0032532028972239503
2019-03-28,0.007031582808442317,0.0037910277834922734,9.199897173028937e-05,0.002937298577934566,0.002368238656693711
2019-03-29,0.009625590201267294,0.006305161831434258,-9.199050869812542e-05,0.006276323730782352,0.005002660882886257
2019-04-01,0.01348302915816738,0.011859190192373026,-0.004576968318389718,0.01219692384940907,0.008842145415849312
2019-04-02,0.0044184123692576505,0.0004896244309493536,0.001108202979337225,-0.00041084681091396735,-0.00010703685286372888
2019-04-03,0.009931924192556986,0.0015737935923658686,-0.0018445955780673762,0.004657305009713175,0.003356924892157065
2019-04-04,-0.004117034467794178,0.0026533376118746954,0.000738982476889749,0.0014999201266190365,0.001347732596673179
2019-04-05,0.009340944161506822,0.004840297731136145,0.0007389845868146505,0.0038122295654754446,0.0031975805697432857
2019-04-08,0.000333660271946979,0.0007622829800610909,-0.000461534082360493,0.0012207260164303069,0.000884273996672147
2019-04-09,-0.0077965230861353286,-0.005124747946905761,0.0005540653390274652,-0.005283288159707578,-0.004115817459960569
2019-04-10,0.009200493965339285,0.0034108586314300915,0.0019369819363064256,0.004221876767366295,0.003764897801154321
2019-04-11,-0.005715034326235119,-0.00027769086491591377,-0.0011969963492314273,-0.003119234959229722,-0.002734787237230063
2019-04-12,0.004480499087437349,0.006766123104999577,-0.001935866680855991,0.007073753268082905,0.005271829278295127
2019-04-15,-0.0034717151631299082,-0.0006547844303895767,-0.00018436425177936755,-0.0004050727363151818,-0.000360931039408019
2019-04-16,0.002827530532584701,0.0006552134539579146,-0.0017551894404245205,0.0010809685532133795,0.0005137369544857995
2019-04-17,-0.009861403708989495,-0.0024468975032637674,-9.263577003582046e-05,0.00040524796677798847,0.00030567121941522675
2019-04-18,0.0012913166907096772,0.0019692850969850184,0.0012957658000980476,0.0002695326523560748,0.0004747792819044694
2019-04-22,0.002784237407443806,0.0008617299837991865,-0.0012015645016935084,-0.00013461792384417137,-0.0003480072394140388
2019-04-23,0.01669607848348421,0.008991900762049587,0.001758275547098176,0.0053966522595259026,0.004668976917040357
2019-04-24,-0.004020544759260329,-0.002219561085915478,0.002309480395490837,-0.005501821099104243,-0.003939560800185227
2019-04-25,-0.0026053186989748005,-0.000615987308998478,-9.226010380936067e-05,-0.00026998112598719537,-0.00023443692155162844
2019-04-26,0.003361637039680886,0.004657157390129951,0.0020279563751481877,0.00377941071248733,0.003429119845019502
2019-04-29,0.0019036341983830639,0.0015674603907369633,-0.0017480742724167442,0.0024201061088211517,0.0015864700325735725
2019-04-30,-0.007349301930371605,0.0005105325125629445,0.000645467566426472,0.0009389111461703958,0.0008802224302216111
2019-05-01,-0.007434871414145856,-0.007516488631733931,0.0006457537068980113,-0.006834460235538686,-0.005338417447051347
2019-05-02,0.00016597326002278632,-0.0021590582378587797,-0.002213943444205446,-0.0022939426236290306,-0.0022779427877443136
2019-05-03,0.019125945240948235,0.009787700289076273,0.001664259166618054,0.010548977927293146,0.008772034175158127
2019-05-06,0.000977152933822235,-0.004115206115998804,0.0012922471027463356,-0.008297753897279936,-0.006379753697274682
2019-05-07,-0.02312855595360689,-0.016699743941745115,0.001198289329542579,-0.01700404667627131,-0.013363579475108535
2019-05-08,-0.007369331960443254,-0.0013891641772866281,-0.00018435913595671316,-0.0005489206101323418,-0.00047600831529721617
2019-05-09,-0.005713990690426142,-0.003025672305322691,0.0005527121792208156,-0.0050824729101226485,-0.003955435892253956
2019-05-10,0.0027674820965743183,0.005023192114188557,0.00018421344477981272,0.006212836067832406,0.0050071115432218875
2019-05-13,-0.04006664566305773,-0.025129935755016763,0.0016562928546128841,-0.02510970675319313,-0.019756506831631927
2019-05-14,0.013560170102822344,0.009043436578386688,0.0008270100905174438,0.009289230218679556,0.007596786193047134
2019-05-15,0.011473692244543483,0.005857512537329246,0.0017439327935431237,0.004044123142402656,0.0035840850726307494
2019-05-16,0.008279610304317094,0.009261298579225308,-0.0011909971740258207,0.007499881999302183,0.005761706164636582
2019-05-17,-0.01611073994837775,-0.0064650447139722456,0.00027492857015976035,-0.007581964701574129,-0.006010586047227351
2019-05-20,-0.016405523179037,-0.006612111405771559,-0.0013755834518947019,-0.006111958230835435,-0.0051646832750472885
2019-05-21,0.014084106042829428,0.009015797507151646,-9.195096652581114e-05,0.00908437942200968,0.007249113344302583
2019-05-22,-0.006853011244389989,-0.0030716281543183843,0.001653638564053539,-0.004016217240778941,-0.002882246079812445
2019-05-23,-0.019742648572758804,-0.012218373683212769,0.002933966371587493,-0.011264363114462439,-0.008424697217252454
2019-05-24,0.0010632500815032505,0.002268321350257674,0.00036592419284642297,0.005485289217912914,0.0044614162128996165
2019-05-28,-0.004344374145895318,-0.00930055190892165,0.0014623885143223436,-0.008532601317739696,-0.006533603351327288
2019-05-29,-0.008239147293397909,-0.006710891781463668,0.00027388426695784673,-0.005784598186417966,-0.0045729016957428035
2019-05-30,0.005223788075123446,0.0027314034578032054,0.002645820026374812,0.004399093227195783,0.004048438587031589
2019-05-31,-0.018556390097854793,-0.013475539111590495,0.004641243361064529,-0.009748572937913647,-0.006870609678118012
2019-06-03,-0.0150321825886955,-0.0025426945560057534,0.0023606430912299636,0.0018549356616981427,0.001956077147604507
2019-06-04,0.031317412919803556,0.02170635815918498,-0.0009057073315988928,0.016234685208106114,0.012806606700165113
2019-06-05,0.008204453490510603,0.008662304612673699,-0.0005439323247844463,0.003503187346234782,0.0026937634120309363
2019-06-06,0.004482265940008284,0.006502555868610704,-0.00018166452454548843,0.005306636544594623,0.004208976330766601
2019-06-07,0.019147166812595755,0.010007193372827183,0.0028123318589861057,0.010557018762352044,0.009008081381678856
2019-06-10,0.009154929411803568,0.004589011759742245,-0.0026232568576098902,0.004261110060973294,0.0028842366772566575
2019-06-11,-0.0034719511419731026,-0.00024237931260184808,-0.00018166452454548843,0.002874406060522583,0.0022631919435089688
2019-06-12,-0.0027719813676175056,-0.0017652628861860586,0.0012698927800871562,-0.005732108254809742,-0.004331708047830363
2019-06-13,0.00826229740544655,0.004126230616200877,0.002175159005376903,0.0034316505923410734,0.0031803522749482395
2019-06-14,-0.007909471612266083,-0.0011049083489637068,-0.0002713047447134853,-0.004377677154238202,-0.0035564026723332587
2019-06-17,0.013469510315947298,0.00038006208815954956,-0.0002713020767807217,0.0009183618133192795,0.0006804290352992793
2019-06-18,0.014574475158332337,0.010471339646760613,0.0027137570157220736,0.012927507884859413,0.010884757711031945
2019-06-19,0.0037629078075429264,0.002257007047840931,0.0034285283729977856,0.003293524566756467,0.003320525328004731
2019-06-20,0.005569102993532974,0.00955448804462078,0.0017081793202218254,0.01135267793408179,0.009423778211309797
2019-06-21,-0.000372985929118996,-0.001453704699501679,-0.0026029145434443013,-0.0027048493633177184,-0.002684462399343035
2019-06-24,-0.006377039833104468,-0.0012242990290636246,0.0017996777797870678,-0.001084851910870599,-0.0005079459727390656
2019-06-25,-0.012065154987303778,-0.009808067465170711,0.00017959900770403436,-0.008009820055875583,-0.00637193624315966
2019-06-26,0.003089466661974321,-0.0009975460322652063,-0.002245039070544297,0.000684123187542296,9.829073592497743e-05
2019-06-27,0.01222958267732735,0.0035461970293708678,0.0027904586316616076,0.00382945825689629,0.003621658331849354
2019-06-28,0.019970236795219948,0.005145686650753545,-0.0004485992631886315,0.004223455555561806,0.0032890445918117186
2019-07-01,0.005294622630230982,0.009078688697549575,0.0007376724158698611,0.007868460965059443,0.006442303255221527
2019-07-02,-0.0006242114557823602,0.002604283523063078,0.0017991026516570585,0.0024231499292262093,0.0022983404737123795
2019-07-03,0.009862501190729928,0.007995172493087788,0.0016160200369859101,0.006311096879788591,0.0053720815112280555
2019-07-05,-0.0031335342915518394,-0.0011381387936582055,-0.004212829245404892,-0.004670350637088427,-0.00457884635875172
2019-07-08,-0.007154477403162798,-0.005494626411936099,-0.0005399784857176293,-0.005228454886906264,-0.004290759606668537
2019-07-09,0.009116805662408743,0.0012464654853905355,-0.00027077946202969105,-0.0005391184931576865,-0.0004854506869320874
2019-07-10,0.007148442092670455,0.004777777069177036,0.0007211872937278319,0.005124111717364155,0.00424352683263689
2019-07-11,0.001106254171631817,0.002344480632537005,-0.0036913848592072807,0.001207290994007737,0.00022755582336473343
2019-07-12,0.0016660991329172613,0.004477218253172044,0.001084512169922558,0.0029479025757286337,0.002575224494567419
2019-07-15,0.0027208987573610864,0.0003323735657150273,0.0014439685576930206,0.0008017100223729479,0.0009301617294369625
2019-07-16,-0.004875891374137718,-0.0032252775532568556,-0.0010813200631526465,-0.003737951257878014,-0.0032066250189329406
2019-07-17,-0.0007086657088483817,-0.006805092510081656,0.002616613792664646,-0.004421578985504104,-0.0030139404298703543
2019-07-18,0.002300218164489983,0.003660893848126623,0.001619725505609404,0.004710467803170637,0.0040923193436583905
2019-07-19,-0.007972205584618988,-0.005554746351803308,-0.0011678344380862127,-0.005760230501554386,-0.004841751288860752
2019-07-22,0.0069367356064672925,0.002456456155957909,0.0012594469880706782,0.002424992614684651,0.0021918834893618565
2019-07-23,0.004356918501072843,0.007149694164342746,-0.0009885205938261477,0.005511028564306963,0.0042111187326803416
2019-07-24,0.012219283167005131,0.004699770070575537,0.0014389474815581504,0.003208006074009173,0.0028541943555189684
2019-07-25,-0.016713593122440668,-0.0047769761586979875,-0.0015262928007638843,-0.007461739261162559,-0.006274649969082824
2019-07-26,0.0148250031588155,0.006699781430359986,0.00017947767077486354,0.00496723959418266,0.004009687209501101
2019-07-29,-0.003950795697776353,-0.001821121722689667,0.0004497867543060696,-0.000667874533416768,-0.0004443422758722005
2019-07-30,0.0016831044052393672,-0.0024546693729997626,-9.009846604901561e-05,-0.004812393014362981,-0.003867934104700188
2019-07-31,-0.015445670850898314,-0.010940242082969731,0.0004494737351790068,-0.009267823534520603,-0.007324364080580681
2019-08-01,-0.009961260222729435,-0.00870802314800423,0.007835297154992649,-0.008134461581968067,-0.004940509834575923
2019-08-02,-0.019434307313911815,-0.0075294610000498086,0.0003573135066605726,-0.008884567470524463,-0.007036191275087456
2019-08-05,-0.037348668495036284,-0.03007307290930905,0.004376989668612108,-0.029513101442819933,-0.022735083220533525
2019-08-06,0.013181010908723086,0.014022979559627169,0.0026677424664391935,0.011368283431413717,0.009628175238418813
2019-08-07,0.006972444538943451,0.0005904223949939613,-0.0005317267078154275,0.0035127421791130153,0.002703848401727327
2019-08-08,0.020647084305505766,0.019620187520978938,0.0009760837133747646,0.014701712411710366,0.011956586672043246
2019-08-09,-0.010072647895331969,-0.006811638848811308,-0.0013300298860283721,-0.00676143278287733,-0.005675152203507539
2019-08-12,-0.015525028048676563,-0.012173258834369816,0.0036398839316411635,-0.011253086955267722,-0.008274492777885945
2019-08-13,0.01910293472765963,0.015551558814204336,-0.0014153616692874627,0.01461292445154272,0.011407267227376684
2019-08-14,-0.0315634110907147,-0.029567578616738532,0.0031002827669130983,-0.028527652711816787,-0.022202065616070812
2019-08-15,0.00043456479154513957,0.002642064488979745,0.004592597371347207,0.0018528528377481646,0.002400801744467973
2019-08-16,0.018664266857892138,0.0147550350097585,-0.000791434672057667,0.013659599811741474,0.010769392914981647
2019-08-19,0.015784959317865818,0.01204766937432078,-0.00263931865273892,0.008422321103281227,0.0062099931520771985
2019-08-20,-0.006387427175017968,-0.00766240995855072,0.002734592198753605,-0.005289475692101364,-0.003684662113930371
2019-08-21,0.008892036094509143,0.008135326229172568,-0.0005281422636502775,0.008256414360800823,0.006499503035910604
2019-08-22,-0.0064216228873620615,-0.00030783660368294274,-0.00264018519431386,-0.0015267879768009474,-0.00174946742030353
2019-08-23,-0.02989116315843898,-0.025687402353333555,0.004059237599892462,-0.02085086332237529,-0.01586884313792174
2019-08-26,0.009872350055441726,0.011058419557787191,-0.0004392644239727961,0.00922775801499398,0.007294353527200626
2019-08-27,-0.006874249334649829,-0.003923922892640208,0.003165171696665414,-0.002672466919088734,-0.0015049391959379044
2019-08-28,0.004542590720271631,0.007041744130826144,8.77319394749776e-05,0.004090330307308321,0.0032898106337416523
2019-08-29,0.01570316716643895,0.012773101943542642,-0.0006134073553245578,0.011237338226683269,0.008867189110281703
2019-08-30,0.00015852363729377964,-0.0004442939885951347,0.0008768235584604156,0.0019446697515117517,0.0017311005129014847
2019-09-03,-0.01472308415359695,-0.005847331146035972,-0.00023720522799142163,-0.0054068855426901985,-0.0043729494797504435
2019-09-04,0.008561850942545687,0.011350509181405233,0.0017570892546294736,0.01338172393224335,0.011056796996720577
2019-09-05,0.01634958899423569,0.012855445694199163,-0.00429686243090599,0.010866574158287845,0.007833886840449078
2019-09-06,-0.0019595578215457457,0.0007721185013724874,0.0010569016674919496,0.0013608734154360036,0.0013000790658471927
2019-09-09,-0.004398158425513095,0.0005034578189071492,-0.004222774711228783,0.001222876249093785,0.0001337460570292714
2019-09-10,0.002849527829187913,-0.00023494564416359776,-0.005389392987742103,0.0001356473116440604,-0.0009693607482331723
2019-09-11,0.015255990985854253,0.007110748866838712,0.0001775564085770842,0.007735190892685484,0.0062236639958638046
2019-09-12,0.002302293010544095,0.003464317723351984,-0.0015980216019366722,0.004309242218462961,0.0031277894543830344
2019-09-13,-0.0032803022806499045,-0.000664202767959865,-0.005960328614339261,0.001072523044447049,-0.000334047287310213
2019-09-16,-0.0007173723804304564,-0.003088468444376491,0.0026847770919813385,-0.004152178627100378,-0.0027847874832840347
2019-09-17,0.0038972693906766864,0.002531817827999383,0.0015174147171059804,0.0016140926790495502,0.0015947570866608363
2019-09-18,-0.004352158981960522,0.0005981267166415005,0.0011580425765791436,-0.0005371638607614138,-0.0001981225732933023
2019-09-19,-0.0006292265096241412,-6.609321487494046e-05,0.0014243286003110533,0.0010747948750287062,0.0011447016200851756
2019-09-20,-0.005957415346911536,-0.0047250546743147215,0.003643808504031787,-0.0037579084518745143,-0.0022775650606932543
2019-09-23,-0.0017033959683821574,-0.00023489345553462382,0.0004429254894715573,-0.001347196401049966,-0.0009891720229456612
2019-09-24,-0.019773303231847745,-0.007846673867831666,0.002744180648424299,-0.005935461418172472,-0.004199533004853118
2019-09-25,0.006766797989500261,0.005914892695412011,-0.004148788092834699,0.0027141372319630097,0.001341552167003468
2019-09-26,-0.0025050538837074116,-0.002083427825122386,0.0016842374490371181,-0.0010827606732439765,-0.0005293610487877576
2019-09-27,-0.011124038631646085,-0.005387173600626127,0.001238645563651497,-0.005554746464984439,-0.004196068059257252
2019-09-30,0.006917875710858008,0.004637742822746649,0.0002651644482376536,0.004768450018977077,0.0038677929048291926
2019-10-01,-0.014906116595066434,-0.011894747421849372,0.0018153878680595703,-0.011525419353718869,-0.00885725790936318
2019-10-02,-0.015160276830611809,-0.01766456461649568,0.0007074594557527902,-0.016735268533309755,-0.013246722935497246
2019-10-03,0.00861301048480901,0.0081928265370117,0.0038868732188026556,0.008370276737251992,0.007473596033562124
2019-10-04,0.012951660141174397,0.013532101177883282,0.0015840215877096497,0.010514781544117557,0.008728629552835977
2019-10-07,-0.001493825392346483,-0.0043145907293983266,-0.0027234983451911443,-0.003970376035874801,-0.00372100049773807
2019-10-08,-0.022327938933473748,-0.015524985433256533,0.000352293327200659,-0.013195830148352683,-0.010486205453242015
2019-10-09,0.011653782876067007,0.009496564177847944,-0.000528621960359299,0.008636345919727173,0.006803352343709879
2019-10-10,0.005350961888831126,0.0067633364914851946,-0.003436129227271989,0.007871925979758165,0.005610314938352135
2019-10-11,0.013130867232921055,0.010366973789836642,-0.003271709051144489,0.013565198110786936,0.010197816678400652
2019-10-14,0.0025747861738255164,-0.00111366949157099,0.001685787958498608,-0.002703752361886802,-0.00182584429780972
2019-10-15,0.014806983956657865,0.009900331736620194,-0.0032767760183758377,0.010031105202412904,0.007369528958255157
2019-10-16,-0.004852748621853811,-0.001606127444765293,0.0017768625976104513,0.00026838270073614723,0.0005700786801110081
2019-10-17,0.0032934775221386153,0.0029490495926280946,-0.00026614931391677477,0.002415236612155258,0.0018789594269408517
