,open,high,low,close,Adj Close,Volume,RESULT,bearish_harami,bullish_harami,dark_cloud_cover,doji,dragonfly_doji,hanging_man,gravestone_doji,bearish_engulfing,bullish_engulfing,hammer,morning_star,morning_star_doji,piercing_pattern,rain_drop,star,shooting_star,time
33,14734.9013671875,14734.99609375,14731.111328125,14733.1396484375,14733.1396484375,18321401,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2021-08-02 10:36:00-04:00
34,14734.2275390625,14737.1552734375,14732.9130859375,14736.0185546875,14736.0185546875,17776000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 10:38:00-04:00
35,14734.90625,14741.4833984375,14732.66015625,14732.66015625,14732.66015625,19141000,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 10:40:00-04:00
36,14733.2705078125,14738.3974609375,14732.0751953125,14736.310546875,14736.310546875,16245000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 10:42:00-04:00
37,14737.0546875,14737.0546875,14727.3779296875,14730.54296875,14730.54296875,16926000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2021-08-02 10:44:00-04:00
38,14731.025390625,14741.619140625,14731.025390625,14741.619140625,14741.619140625,17980000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 10:46:00-04:00
39,14742.1328125,14744.439453125,14740.95703125,14743.1318359375,14743.1318359375,17789000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2021-08-02 10:48:00-04:00
40,14742.54296875,14747.3857421875,14741.9580078125,14747.0224609375,14747.0224609375,16901000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 10:50:00-04:00
41,14748.0341796875,14752.88671875,14748.0341796875,14749.9560546875,14749.9560546875,15698000,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 10:52:00-04:00
42,14750.6689453125,14753.1328125,14749.8662109375,14749.8662109375,14749.8662109375,17046000,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2021-08-02 10:54:00-04:00
43,14749.1533203125,14750.8173828125,14748.3759765625,14748.6025390625,14748.6025390625,15551000,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 10:56:00-04:00
44,14748.9052734375,14749.0732421875,14746.0185546875,14748.025390625,14748.025390625,14600000,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2021-08-02 10:58:00-04:00
45,14749.1796875,14749.6396484375,14742.2763671875,14742.6552734375,14742.6552734375,17086000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 11:00:00-04:00
46,14741.83203125,14745.53515625,14741.0986328125,14744.876953125,14744.876953125,15508000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 11:02:00-04:00
47,14745.0595703125,14756.69921875,14745.0595703125,14754.74609375,14754.74609375,16443000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 11:04:00-04:00
48,14754.4775390625,14757.7763671875,14752.47265625,14752.6630859375,14752.6630859375,16849000,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 11:06:00-04:00
49,14752.48828125,14760.53125,14752.48828125,14759.7939453125,14759.7939453125,17400000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2021-08-02 11:08:00-04:00
50,14759.6181640625,14763.900390625,14759.6181640625,14763.4423828125,14763.4423828125,15647000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 11:10:00-04:00
51,14763.3046875,14765.1650390625,14761.099609375,14761.54296875,14761.54296875,15519000,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 11:12:00-04:00
52,14761.287109375,14765.7880859375,14759.7724609375,14763.1015625,14763.1015625,15867000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 11:14:00-04:00
53,14763.1162109375,14765.6015625,14761.0517578125,14763.515625,14763.515625,16540000,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 11:16:00-04:00
54,14764.802734375,14769.279296875,14764.802734375,14765.857421875,14765.857421875,17334000,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2021-08-02 11:18:00-04:00
55,14764.939453125,14768.1748046875,14764.2421875,14765.326171875,14765.326171875,17496000,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 11:20:00-04:00
56,14766.5537109375,14770.2353515625,14766.5537109375,14767.0693359375,14767.0693359375,14683000,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2021-08-02 11:22:00-04:00
57,14766.6337890625,14767.544921875,14765.169921875,14765.169921875,14765.169921875,14372000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 11:24:00-04:00
58,14765.720703125,14766.3251953125,14760.970703125,14760.970703125,14760.970703125,15338000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 11:26:00-04:00
59,14759.767578125,14763.9072265625,14758.2587890625,14763.634765625,14763.634765625,15145000,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2021-08-02 11:28:00-04:00
60,14765.0205078125,14767.6767578125,14761.556640625,14761.556640625,14761.556640625,14683000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 11:30:00-04:00
61,14761.146484375,14763.578125,14760.6005859375,14761.8642578125,14761.8642578125,10720000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 11:32:00-04:00
62,14761.7958984375,14764.8681640625,14761.361328125,14761.361328125,14761.361328125,18246000,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 11:34:00-04:00
63,14762.0400390625,14770.1826171875,14762.0400390625,14768.82421875,14768.82421875,15619000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 11:36:00-04:00
64,14768.45703125,14768.45703125,14763.470703125,14763.470703125,14763.470703125,13934000,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 11:38:00-04:00
65,14764.3125,14767.55078125,14763.765625,14764.83203125,14764.83203125,13952000,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 11:40:00-04:00
66,14764.6591796875,14767.630859375,14763.6044921875,14763.919921875,14763.919921875,14635000,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 11:42:00-04:00
67,14763.7890625,14763.7890625,14760.85546875,14763.05078125,14763.05078125,13977000,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2021-08-02 11:44:00-04:00
68,14763.576171875,14766.0869140625,14761.44921875,14762.5576171875,14762.5576171875,13454000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 11:46:00-04:00
69,14763.494140625,14764.455078125,14760.9072265625,14762.3935546875,14762.3935546875,12127000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 11:48:00-04:00
70,14762.607421875,14763.185546875,14758.59375,14758.59375,14758.59375,13856000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 11:50:00-04:00
71,14758.37109375,14758.6103515625,14750.4609375,14751.9423828125,14751.9423828125,12873000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 11:52:00-04:00
72,14751.3359375,14754.490234375,14749.46484375,14751.9140625,14751.9140625,11479000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2021-08-02 11:54:00-04:00
73,14750.111328125,14750.111328125,14740.03515625,14740.03515625,14740.03515625,11437000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 11:56:00-04:00
74,14739.6025390625,14739.6025390625,14727.8115234375,14727.8115234375,14727.8115234375,12689000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 11:58:00-04:00
75,14727.8154296875,14727.8154296875,14715.083984375,14715.083984375,14715.083984375,16699000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 12:00:00-04:00
76,14714.828125,14715.8955078125,14709.9375,14715.8955078125,14715.8955078125,14604000,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2021-08-02 12:02:00-04:00
77,14715.6591796875,14717.865234375,14714.9921875,14716.6220703125,14716.6220703125,11733000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 12:04:00-04:00
78,14716.34375,14716.34375,14704.498046875,14704.498046875,14704.498046875,11040000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 12:06:00-04:00
79,14703.1943359375,14703.1943359375,14692.7802734375,14692.7802734375,14692.7802734375,16063000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 12:08:00-04:00
80,14692.4599609375,14697.9658203125,14690.828125,14697.947265625,14697.947265625,14746000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 12:10:00-04:00
81,14697.888671875,14706.5595703125,14697.2666015625,14705.1064453125,14705.1064453125,10559000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 12:12:00-04:00
82,14705.2509765625,14710.4384765625,14705.2509765625,14709.5380859375,14709.5380859375,10517000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 12:14:00-04:00
83,14709.7509765625,14713.033203125,14709.5693359375,14713.001953125,14713.001953125,9357000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 12:16:00-04:00
84,14713.2919921875,14714.4072265625,14712.5146484375,14714.4072265625,14714.4072265625,10333000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 12:18:00-04:00
85,14714.7724609375,14715.75,14711.845703125,14713.5595703125,14713.5595703125,11115000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 12:20:00-04:00
86,14713.4169921875,14718.32421875,14707.232421875,14718.32421875,14718.32421875,12690000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2021-08-02 12:22:00-04:00
87,14720.05859375,14720.345703125,14712.5068359375,14713.4775390625,14713.4775390625,11119000,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 12:24:00-04:00
88,14714.5771484375,14718.1474609375,14713.09375,14714.13671875,14714.13671875,11056000,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 12:26:00-04:00
89,14714.26953125,14715.7578125,14711.7939453125,14713.6220703125,14713.6220703125,10930000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 12:28:00-04:00
90,14712.8369140625,14722.0419921875,14711.568359375,14721.669921875,14721.669921875,11236000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2021-08-02 12:30:00-04:00
91,14721.3701171875,14722.5166015625,14718.2255859375,14722.5166015625,14722.5166015625,10953000,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2021-08-02 12:32:00-04:00
92,14722.716796875,14723.7802734375,14721.8115234375,14722.1142578125,14722.1142578125,9288000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 12:34:00-04:00
93,14722.037109375,14726.1181640625,14722.017578125,14726.0673828125,14726.0673828125,9284000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2021-08-02 12:36:00-04:00
94,14726.3359375,14730.5673828125,14726.0244140625,14728.8388671875,14728.8388671875,11139000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 12:38:00-04:00
95,14728.8623046875,14732.591796875,14726.427734375,14732.591796875,14732.591796875,10207000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 12:40:00-04:00
96,14732.7216796875,14734.1962890625,14729.4609375,14730.23046875,14730.23046875,10792000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 12:42:00-04:00
97,14730.3876953125,14730.982421875,14727.560546875,14729.6103515625,14729.6103515625,10157000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 12:44:00-04:00
98,14730.298828125,14730.298828125,14726.185546875,14727.4013671875,14727.4013671875,12199000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 12:46:00-04:00
99,14727.642578125,14727.642578125,14722.4208984375,14725.2470703125,14725.2470703125,12178000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 12:48:00-04:00
100,14725.5126953125,14728.072265625,14723.3525390625,14727.490234375,14727.490234375,10250000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 12:50:00-04:00
101,14728.2275390625,14732.0712890625,14728.2275390625,14729.2734375,14729.2734375,10217000,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 12:52:00-04:00
102,14729.1533203125,14729.5078125,14727.580078125,14727.580078125,14727.580078125,9926000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 12:54:00-04:00
103,14726.9833984375,14727.7783203125,14719.3720703125,14721.5712890625,14721.5712890625,10638000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 12:56:00-04:00
104,14721.5537109375,14723.78515625,14719.625,14723.5380859375,14723.5380859375,8742000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 12:58:00-04:00
105,14723.6533203125,14728.560546875,14723.5556640625,14727.60546875,14727.60546875,10644000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 13:00:00-04:00
106,14727.83203125,14730.171875,14726.955078125,14728.4404296875,14728.4404296875,8900000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2021-08-02 13:02:00-04:00
107,14729.072265625,14732.0673828125,14726.7529296875,14727.00390625,14727.00390625,9882000,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2021-08-02 13:04:00-04:00
108,14727.3466796875,14732.927734375,14727.3466796875,14730.9208984375,14730.9208984375,11224000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 13:06:00-04:00
109,14730.544921875,14731.876953125,14728.0908203125,14730.9404296875,14730.9404296875,10092000,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2021-08-02 13:08:00-04:00
110,14730.7685546875,14738.9326171875,14729.833984375,14738.8740234375,14738.8740234375,11239000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 13:10:00-04:00
111,14739.1767578125,14739.1767578125,14737.4130859375,14738.111328125,14738.111328125,7060000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 13:12:00-04:00
112,14737.798828125,14737.83203125,14736.083984375,14737.41796875,14737.41796875,9967000,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2021-08-02 13:14:00-04:00
113,14737.7109375,14737.7724609375,14734.501953125,14734.68359375,14734.68359375,10272000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 13:16:00-04:00
114,14735.4296875,14740.3486328125,14735.2265625,14738.9560546875,14738.9560546875,11016000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 13:18:00-04:00
115,14739.109375,14739.4384765625,14737.8671875,14739.4384765625,14739.4384765625,9079000,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2021-08-02 13:20:00-04:00
116,14739.935546875,14741.3583984375,14739.2265625,14740.810546875,14740.810546875,8320000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 13:22:00-04:00
117,14740.830078125,14742.7236328125,14740.017578125,14740.0947265625,14740.0947265625,10675000,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 13:24:00-04:00
118,14739.806640625,14740.140625,14736.7578125,14739.740234375,14739.740234375,12271000,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,2021-08-02 13:26:00-04:00
119,14739.79296875,14739.81640625,14735.12109375,14735.5126953125,14735.5126953125,11575000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 13:28:00-04:00
120,14736.3486328125,14739.978515625,14736.3486328125,14738.125,14738.125,10752000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 13:30:00-04:00
121,14738.275390625,14738.275390625,14732.6318359375,14736.537109375,14736.537109375,10891000,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2021-08-02 13:32:00-04:00
122,14737.2333984375,14740.740234375,14737.1025390625,14737.2109375,14737.2109375,13982000,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 13:34:00-04:00
123,14737.783203125,14738.1005859375,14731.7978515625,14732.55859375,14732.55859375,10836000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 13:36:00-04:00
124,14732.271484375,14732.271484375,14729.8203125,14731.712890625,14731.712890625,9741000,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2021-08-02 13:38:00-04:00
125,14731.541015625,14735.6767578125,14731.541015625,14733.2236328125,14733.2236328125,11146000,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2021-08-02 13:40:00-04:00
126,14733.2939453125,14733.8125,14731.66015625,14731.724609375,14731.724609375,8757000,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 13:42:00-04:00
127,14731.5146484375,14731.708984375,14727.5205078125,14727.5205078125,14727.5205078125,10809000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 13:44:00-04:00
128,14726.642578125,14726.642578125,14722.4384765625,14723.7880859375,14723.7880859375,10598000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 13:46:00-04:00
129,14724.0166015625,14726.8232421875,14723.486328125,14724.00390625,14724.00390625,13014000,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 13:48:00-04:00
130,14723.8974609375,14723.8974609375,14716.4833984375,14717.9462890625,14717.9462890625,10449000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 13:50:00-04:00
131,14718.2861328125,14721.5966796875,14718.2861328125,14721.044921875,14721.044921875,8929000,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 13:52:00-04:00
132,14720.3720703125,14722.990234375,14718.171875,14722.69921875,14722.69921875,11364000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 13:54:00-04:00
133,14722.53515625,14726.1298828125,14722.5244140625,14725.62890625,14725.62890625,8375000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 13:56:00-04:00
134,14726.0341796875,14726.2529296875,14723.75,14723.75,14723.75,10154000,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 13:58:00-04:00
135,14723.9833984375,14725.5703125,14722.056640625,14723.3876953125,14723.3876953125,9617000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 14:00:00-04:00
136,14724.1640625,14725.7177734375,14723.8544921875,14724.431640625,14724.431640625,9622000,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 14:02:00-04:00
137,14724.318359375,14729.1044921875,14721.830078125,14729.1044921875,14729.1044921875,10454000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 14:04:00-04:00
138,14729.2060546875,14731.3564453125,14728.744140625,14729.830078125,14729.830078125,12460000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 14:06:00-04:00
139,14729.248046875,14730.771484375,14723.9951171875,14727.23046875,14727.23046875,10608000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 14:08:00-04:00
140,14726.63671875,14729.2568359375,14726.63671875,14728.234375,14728.234375,10295000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 14:10:00-04:00
141,14728.4267578125,14731.833984375,14728.4267578125,14731.4794921875,14731.4794921875,11466000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 14:12:00-04:00
142,14731.900390625,14732.142578125,14730.9990234375,14731.44921875,14731.44921875,10592000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 14:14:00-04:00
143,14731.900390625,14733.984375,14731.900390625,14733.1259765625,14733.1259765625,10497000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 14:16:00-04:00
144,14733.58984375,14735.228515625,14733.0,14734.740234375,14734.740234375,10425000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 14:18:00-04:00
145,14734.7294921875,14735.1416015625,14732.3935546875,14732.3935546875,14732.3935546875,9629000,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2021-08-02 14:20:00-04:00
